Time,bus_X,bus_Y,bus_Z,left_X,left_Y,left_Z,right_X,right_Y,right_Z
0.058593750,0.01710891723632812,0.06687450408935547,0.1282815933227539,-0.05046844482421875,0.05343723297119141,0.1011724472045898,0.000469207763671875,0.02226543426513672,0.1299219131469727
0.062500000,0.01882743835449219,0.08109378814697266,0.1186723709106445,-0.04562473297119141,0.05578041076660156,0.05968761444091797,-0.01062488555908203,0.0345306396484375,0.09023475646972656
0.066406250,0.01476478576660156,0.07874965667724609,0.1232814788818359,-0.05257797241210938,0.07296848297119141,0.05875015258789062,-0.01953125,0.04671859741210938,0.07953071594238281
0.070312500,0.02109336853027344,0.07023429870605469,0.1344537734985352,-0.03765583038330078,0.08734321594238281,0.01875019073486328,-0.02898406982421875,0.04859352111816406,0.08312511444091797
0.074218750,0.0169525146484375,0.06124973297119141,0.1332035064697266,-0.03492164611816406,0.08835887908935547,0.01281261444091797,-0.05585956573486328,0.05765628814697266,0.07101535797119141
0.078125000,0.01898384094238281,0.05437469482421875,0.1416406631469727,-0.037109375,0.09468746185302734,0.01836013793945312,-0.06570339202880859,0.06757831573486328,0.06570339202880859
0.082031250,0.0247650146484375,0.04906272888183594,0.1610937118530273,-0.04726505279541016,0.09234333038330078,0.04421901702880859,-0.06874942779541016,0.05890655517578125,0.07203102111816406
0.085937500,0.02117156982421875,0.06421852111816406,0.1541414260864258,-0.06484317779541016,0.07976531982421875,0.07711029052734375,-0.01312446594238281,0.01523399353027344,0.07085895538330078
0.089843750,0.01828098297119141,0.05398368835449219,0.1613283157348633,-0.08031272888183594,0.04093742370605469,0.0728912353515625,-0.04093742370605469,0.01203155517578125,0.07492160797119141
0.093750000,0.01664066314697266,0.03515625,0.1758594512939453,-0.05929660797119141,0.06390571594238281,0.09359455108642578,-0.05484390258789062,0.02390575408935547,0.07914066314697266
0.097656250,0.01531219482421875,0.02906227111816406,0.1922664642333984,-0.0384368896484375,0.07726478576660156,0.1499223709106445,-0.05398464202880859,0.05007839202880859,0.09085941314697266
0.101562500,0.01390552520751953,0.04203128814697266,0.1770315170288086,-0.07625007629394531,0.06937408447265625,0.1589851379394531,-0.07781219482421875,0.05640602111816406,0.151484489440918
0.105468750,0.01445293426513672,0.03242206573486328,0.1957817077636719,-0.06812477111816406,0.05499935150146484,0.1794538497924805,-0.07640647888183594,0.04445266723632812,0.1714839935302734
0.109375000,0.01726531982421875,0.01835918426513672,0.221796989440918,-0.060546875,0.03023433685302734,0.1887502670288086,-0.06867122650146484,0.03531265258789062,0.1655464172363281
0.113281250,0.01335906982421875,0.0247650146484375,0.2021875381469727,-0.1087493896484375,0.02015590667724609,0.1962509155273438,-0.07007789611816406,0.006249427795410156,0.1530466079711914
0.117187500,-0.002735137939453125,0.02992153167724609,0.2095317840576172,-0.1314840316772461,-0.03671932220458984,0.1841411590576172,-0.06320285797119141,-0.01289081573486328,0.1653127670288086
0.121093750,0.01117134094238281,-0.00812530517578125,0.217890739440918,-0.06601524353027344,-0.02585983276367188,0.1529693603515625,-0.01468753814697266,-0.05671882629394531,0.1739063262939453
0.125000000,0.01546859741210938,0.03015613555908203,0.2178125381469727,-0.03968715667724609,-0.03007888793945312,0.1557035446166992,0.025390625,-0.04023456573486328,0.1807031631469727
0.128906250,0.02382755279541016,0.03718757629394531,0.1968755722045898,-0.01875019073486328,-0.02023506164550781,0.1720314025878906,0.0260162353515625,-0.007577896118164062,0.1891403198242188
0.132812500,0.03148365020751953,0.04562473297119141,0.2156257629394531,0.03617191314697266,0.04929637908935547,0.2060937881469727,0.02640628814697266,0.005000114440917969,0.1741409301757812
0.136718750,0.05593681335449219,0.08187484741210938,0.2294530868530273,-0.07890605926513672,0.06429672241210938,0.1779689788818359,0.02421855926513672,0.02195262908935547,0.1771869659423828
0.140625000,0.05156230926513672,0.08070278167724609,0.2367973327636719,-0.1039056777954102,0.05835914611816406,0.1678133010864258,-0.03757762908935547,0.04765605926513672,0.155156135559082
0.144531250,0.05437469482421875,0.1034374237060547,0.2347660064697266,-0.09210872650146484,0.08742141723632812,0.08281326293945312,-0.01875019073486328,0.06562519073486328,0.1448440551757812
0.148437500,0.07484340667724609,0.1170310974121094,0.2181253433227539,-0.06609344482421875,0.08296871185302734,0.08226585388183594,0.01171875,0.09820270538330078,0.08046913146972656
0.152343750,0.06101512908935547,0.1217184066772461,0.2078914642333984,-0.1106243133544922,0.1189060211181641,0.06281280517578125,-0.08781242370605469,0.08210945129394531,0.07546901702880859
0.156250000,0.03953075408935547,0.1340618133544922,0.1357030868530273,-0.1038274765014648,0.1593742370605469,0.0885162353515625,-0.07460880279541016,0.1084375381469727,0.1264839172363281
0.160156250,0.009999275207519531,0.1177339553833008,0.1483592987060547,-0.041015625,0.1842966079711914,0.169062614440918,-0.140625,0.1379690170288086,0.1408596038818359
0.164062500,-0.02750015258789062,0.03367137908935547,0.1567974090576172,-0.05898380279541016,0.1246089935302734,0.2196102142333984,-0.1372652053833008,0.1362495422363281,0.110234260559082
0.167968750,-0.07500076293945312,0.02250003814697266,0.2008600234985352,-0.08054637908935547,0.1407804489135742,0.1313285827636719,-0.112187385559082,0.08148384094238281,0.2146091461181641
0.171875000,-0.07429695129394531,-0.08945369720458984,0.2235164642333984,0.07367229461669922,0.04031181335449219,0.1108598709106445,-0.1047658920288086,0.07117176055908203,0.2167186737060547
0.175781250,-0.07750034332275391,-0.09976577758789062,0.2493753433227539,0.1135158538818359,0.007343292236328125,0.1153125762939453,-0.1321868896484375,0.03531265258789062,0.1960153579711914
0.179687500,-0.04179763793945312,-0.07898426055908203,0.2660160064697266,0.1472654342651367,-0.07632827758789062,0.2000789642333984,0.09867191314697266,-0.07109355926513672,0.2810153961181641
0.183593750,-0.01617240905761719,-0.05054664611816406,0.2991409301757812,0.05781269073486328,-0.2486724853515625,0.1667976379394531,0.0670318603515625,-0.1428909301757812,0.2171878814697266
0.187500000,-0.01648521423339844,-0.02890682220458984,0.305781364440918,-0.1185150146484375,-0.1888284683227539,0.1106252670288086,0.07023429870605469,-0.2006254196166992,0.04679679870605469
0.191406250,0.01632785797119141,-0.06046867370605469,0.2628908157348633,-0.1157026290893555,-0.2185163497924805,0.1008596420288086,0.1800003051757812,-0.205937385559082,-0.02054691314697266
0.195312500,0.02101516723632812,-0.09421920776367188,0.2378911972045898,-0.1926555633544922,-0.1603908538818359,0.007968902587890625,-0.02820301055908203,-0.1337499618530273,-0.06828117370605469
0.199218750,0.0208587646484375,-0.08343791961669922,0.1782817840576172,-0.1439838409423828,-0.06046962738037109,0.09257888793945312,0.06085968017578125,-0.1024999618530273,-0.01179695129394531
0.203125000,0.01523399353027344,-0.06187534332275391,0.1071882247924805,-0.05070304870605469,-0.1010160446166992,0.05156326293945312,-0.004530906677246094,-0.1186723709106445,-0.01437473297119141
0.207031250,-0.005469322204589844,-0.1032037734985352,0.03882884979248047,-0.01156234741210938,-0.1595315933227539,0.09476566314697266,0.01421928405761719,-0.06757831573486328,-0.06281280517578125
0.210937500,-0.02187538146972656,-0.05945301055908203,0.03671932220458984,0.06859397888183594,-0.1192188262939453,0.1042976379394531,0.09734439849853516,-0.1292190551757812,0.1487503051757812
0.214843750,-0.04125022888183594,-0.0592193603515625,0.03999996185302734,0.01726627349853516,-0.07898521423339844,0.2107038497924805,0.07609367370605469,-0.1463279724121094,0.2306251525878906
0.218750000,-0.07726573944091797,-0.05249977111816406,0.07211017608642578,-0.08210945129394531,-0.03265666961669922,0.2691411972045898,-0.03234386444091797,-0.1419534683227539,0.2221870422363281
0.222656250,-0.06257820129394531,0.01164054870605469,0.1750001907348633,-0.08617210388183594,-0.03500080108642578,0.1398439407348633,0.01945304870605469,-0.08703136444091797,0.3388280868530273
0.226562500,-0.06351566314697266,-0.02468776702880859,0.2020320892333984,-0.07437515258789062,0.02484321594238281,0.08093833923339844,-0.1345310211181641,-0.004921913146972656,0.3317184448242188
0.230468750,-0.08585929870605469,0.04570293426513672,0.141718864440918,-0.1483592987060547,0.01578044891357422,0.1423444747924805,-0.1021089553833008,0.06492137908935547,0.05851554870605469
0.234375000,-0.08898448944091797,0.03531265258789062,0.1203126907348633,0.04461002349853516,0.07726478576660156,-0.006640434265136719,-0.04015636444091797,0.08609390258789062,0.1234378814697266
0.238281250,-0.07898521423339844,0.04757785797119141,0.0514068603515625,-0.03132820129394531,0.07468700408935547,-0.04906177520751953,-0.1224994659423828,0.1178903579711914,0.05414009094238281
0.242187500,-0.06664085388183594,0.1160154342651367,-0.02156257629394531,-0.044921875,0.0403900146484375,0.0703125,0.05015659332275391,-0.02124977111816406,0.04148387908935547
0.246093750,-0.04632854461669922,0.1499996185302734,-0.03499984741210938,-0.1240625381469727,0.006484031677246094,0.07320404052734375,0.01929664611816406,-0.01875019073486328,0.005624771118164062
0.250000000,0.003828048706054688,0.1086711883544922,0.008672714233398438,-0.1036720275878906,-0.01914119720458984,0.171015739440918,-0.01445293426513672,0.05375003814697266,-0.006484031677246094
0.253906250,0.05421829223632812,0.1591405868530273,0.0377349853515625,-0.130859375,0.04539012908935547,0.1621875762939453,0.03164100646972656,0.09148406982421875,0.2019529342651367
0.257812500,0.1089057922363281,0.1353120803833008,0.1208600997924805,-0.07039070129394531,0.09835910797119141,0.2907819747924805,0.001406669616699219,0.119140625,0.2282028198242188
0.261718750,0.1187496185302734,0.05359363555908203,0.1146097183227539,-0.01320266723632812,0.1417179107666016,0.2817974090576172,0.009922027587890625,0.1619529724121094,0.2358589172363281
0.265625000,0.1202335357666016,0.06632804870605469,0.1321878433227539,0.07515621185302734,0.1485929489135742,0.1217975616455078,0.03398418426513672,0.1671876907348633,0.2246875762939453
0.269531250,0.09976482391357422,0.08820247650146484,0.07945346832275391,0.08093738555908203,0.1605463027954102,0.06859397888183594,0.04617214202880859,0.1796092987060547,0.1123437881469727
0.273437500,0.009296417236328125,0.1363277435302734,0.0885162353515625,0.04117202758789062,0.2193746566772461,0.1561727523803711,0.04023456573486328,0.1585149765014648,-0.01007843017578125
0.277343750,-0.05960941314697266,0.09984302520751953,0.1019535064697266,0.1095314025878906,0.2622652053833008,-0.1553115844726562,-0.05335903167724609,0.1828126907348633,-0.03437519073486328
0.281250000,-0.1051568984985352,0.06734371185302734,0.1930475234985352,0.07218742370605469,0.09195232391357422,-0.1839838027954102,-0.1017971038818359,0.1820306777954102,-0.1032810211181641
0.285156250,-0.1205472946166992,-0.025390625,0.2000007629394531,0.1494531631469727,0.1028118133544922,0.05937576293945312,-0.0540618896484375,0.09812450408935547,0.003437042236328125
0.289062500,-0.1123437881469727,-0.04070377349853516,0.2509374618530273,0.1001567840576172,0.1168746948242188,0.1917190551757812,-0.08945274353027344,0.06742191314697266,0.3075780868530273
0.292968750,-0.1095314025878906,-0.07757854461669922,0.2874221801757812,0.01101589202880859,0.05609321594238281,0.3278913497924805,-0.1899995803833008,0.04093742370605469,0.2989845275878906
0.296875000,-0.08406257629394531,-0.1667194366455078,0.3549222946166992,0.1546878814697266,-0.1453914642333984,0.2887506484985352,-0.01453113555908203,0.01351547241210938,0.3339061737060547
0.300781250,-0.07195377349853516,-0.288203239440918,0.4797658920288086,0.1423435211181641,-0.1942977905273438,0.2131252288818359,-0.01476573944091797,-0.07648468017578125,0.2661714553833008
0.304687500,-0.04140663146972656,-0.3423442840576172,0.3992195129394531,0.1337499618530273,-0.2392196655273438,0.2469539642333984,0.000469207763671875,-0.1937503814697266,0.1987495422363281
0.308593750,-0.03406333923339844,-0.2957029342651367,0.3881254196166992,0.09070301055908203,-0.3021879196166992,-0.1108589172363281,0.09898471832275391,-0.2375783920288086,0.1049995422363281
0.312500000,0.029296875,-0.2681255340576172,0.3373441696166992,-0.015625,-0.3852348327636719,-0.1501560211181641,0.1458597183227539,-0.3937501907348633,0.01203155517578125
0.316406250,0.01648426055908203,-0.2082033157348633,0.3332815170288086,-0.07203102111816406,-0.5043754577636719,0.03554725646972656,0.2239065170288086,-0.4631252288818359,-0.1457033157348633
0.320312500,0.02023410797119141,-0.2007818222045898,0.3044538497924805,-0.1383590698242188,-0.4907035827636719,-0.1544523239135742,0.3550786972045898,-0.4382028579711914,-0.06742191314697266
0.324218750,-0.008984565734863281,-0.1182031631469727,0.2907819747924805,-0.2240619659423828,-0.3030471801757812,-0.04765605926513672,0.1756248474121094,-0.3672657012939453,-0.162968635559082
0.328125000,-0.0748443603515625,-0.006093978881835938,0.192500114440918,-0.2922649383544922,-0.2058601379394531,-0.003828048706054688,0.1595315933227539,-0.3575000762939453,0.03359413146972656
0.332031250,-0.09015655517578125,0.06390571594238281,0.1728906631469727,-0.3996095657348633,-0.1171102523803711,0.1800003051757812,0.0859375,-0.2814064025878906,0.04125022888183594
0.335937500,-0.1154689788818359,0.1767969131469727,0.01960945129394531,-0.2529687881469727,-0.01742267608642578,0.1426563262939453,0.03070354461669922,-0.08226585388183594,0.05195331573486328
0.339843750,-0.0963287353515625,0.2627344131469727,-0.009374618530273438,-0.2670307159423828,-0.08195400238037109,0.3850002288818359,0.002187728881835938,0.1183595657348633,0.2399215698242188
0.343750000,-0.087890625,0.3271093368530273,-0.1045312881469727,-0.3131246566772461,0.04148387908935547,0.6318750381469727,0.05492210388183594,0.06632804870605469,0.327031135559082
0.347656250,-0.08625030517578125,0.4330463409423828,-0.07679653167724609,-0.2442188262939453,0.1596088409423828,0.5910940170288086,-0.09593772888183594,0.1321868896484375,0.3907032012939453
0.351562500,-0.02195358276367188,0.3278121948242188,-0.10546875,-0.08070278167724609,0.2289838790893555,0.1599225997924805,-0.1557025909423828,0.271484375,0.2998437881469727
0.355468750,-0.003516197204589844,0.4449996948242188,-0.03578090667724609,-0.1665620803833008,0.3886709213256836,0.09187507629394531,-0.1014060974121094,0.4149999618530273,0.1891403198242188
0.359375000,0.03007793426513672,0.3921871185302734,-0.09132766723632812,-0.1620311737060547,0.4763278961181641,0.5560941696166992,-0.141718864440918,0.487187385559082,0.2431249618530273
0.363281250,0.1046867370605469,0.4272651672363281,-0.02718734741210938,-0.1362495422363281,0.5556249618530273,0.3209381103515625,-0.06140613555908203,0.5621089935302734,0.3040628433227539
0.367187500,0.1935148239135742,0.3130464553833008,-0.06476497650146484,0.2626562118530273,0.6761713027954102,0.1227350234985352,0.0103912353515625,0.6160154342651367,0.5044527053833008
0.371093750,0.1912498474121094,0.297734260559082,0.00390625,0.634765625,0.6067962646484375,-0.01179599761962891,-0.03296852111816406,0.5560150146484375,0.5385150909423828
0.375000000,0.2296085357666016,0.2392187118530273,0.1569538116455078,1.656406402587891,1.872343063354492,-0.2514057159423828,-0.09921836853027344,0.6195306777954102,0.5542964935302734
0.378906250,0.1866397857666016,0.3059368133544922,0.04461002349853516,-0.5882024765014648,-0.017578125,1.159687995910645,-0.40234375,1.164765357971191,0.5353126525878906
0.382812500,0.1499996185302734,0.2652339935302734,0.2387504577636719,-0.2898435592651367,0.08445262908935547,-0.2956247329711914,-0.04539012908935547,0.463984489440918,0.2386722564697266
0.386718750,0.06882762908935547,0.2592964172363281,0.1853132247924805,0.6764068603515625,0.2125778198242188,0.9975786209106445,0.03304672241210938,0.4239845275878906,0.2720308303833008
0.390625000,-0.03367233276367188,0.04390621185302734,0.3617191314697266,0.03539085388183594,0.2314834594726562,-0.9245309829711914,0.1257810592651367,0.2101564407348633,0.08070278167724609
0.394531250,-0.143671989440918,0.08765602111816406,0.2711725234985352,0.1508598327636719,0.1210155487060547,-0.9865617752075195,0.1767187118530273,0.02796840667724609,0.3744525909423828
0.398437500,-0.1540632247924805,-0.006093978881835938,0.3182039260864258,0.1221094131469727,0.2815618515014648,0.689453125,-0.4705467224121094,-0.1750001907348633,-0.3942966461181641
0.402343750,-0.24609375,0.1146087646484375,0.2933597564697266,-0.06804656982421875,-0.2135162353515625,0.6474227905273438,0.2116403579711914,0.1875,-1.013906478881836
0.406250000,-0.2492971420288086,0.008828163146972656,0.5385160446166992,0.07117176055908203,-0.02789115905761719,-0.1345310211181641,-0.03499984741210938,-0.3599224090576172,-0.2809371948242188
0.410156250,-0.1664848327636719,-0.04874992370605469,0.6342973709106445,-0.05968761444091797,-0.22265625,-0.0774993896484375,0.2928123474121094,-0.1701564788818359,-0.3713283538818359
0.414062500,-0.1146097183227539,-0.190312385559082,0.6919536590576172,0.03789043426513672,-0.3346099853515625,0.1392192840576172,0.1007814407348633,-0.2482814788818359,-0.09171867370605469
0.417968750,-0.1237506866455078,-0.2145318984985352,0.6561717987060547,-0.2086715698242188,-0.3204689025878906,-0.4792184829711914,-0.02367210388183594,-0.2629690170288086,0.4196872711181641
0.421875000,-0.002813339233398438,-0.1529693603515625,0.5474224090576172,-0.212031364440918,-0.6040630340576172,-0.5266399383544922,-0.003749847412109375,-0.08718776702880859,0.2728900909423828
0.425781250,0.04835891723632812,-0.1586723327636719,0.4267969131469727,-0.2742185592651367,-0.5762500762939453,-0.569218635559082,0.161015510559082,-0.2042970657348633,-7.82012939453125e-05
0.429687500,0.03773403167724609,-0.1106252670288086,0.2399225234985352,-0.3256244659423828,-0.2155475616455078,0.189453125,0.1064844131469727,-0.4832029342651367,-0.1575002670288086
0.433593750,0.03726482391357422,0.01593685150146484,0.2681255340576172,-0.06218719482421875,-0.2068758010864258,-0.05734348297119141,0.169921875,-0.1976566314697266,-0.05875015258789062
0.437500000,0.02226543426513672,0.08312511444091797,0.1146097183227539,-0.231328010559082,0.04765605926513672,-0.08757781982421875,0.01671886444091797,-0.2270317077636719,0.1373434066772461
0.441406250,0.002812385559082031,0.2214059829711914,0.07187557220458984,-0.3312501907348633,0.1488275527954102,0.2411727905273438,-0.07890605926513672,-0.07718753814697266,-0.4111719131469727
0.445312500,-0.01875019073486328,0.2993745803833008,-0.004609107971191406,-0.3603906631469727,0.1917963027954102,0.5699224472045898,0.02328109741210938,0.01859378814697266,-0.08101558685302734
0.449218750,-0.06765651702880859,0.3572654724121094,-0.03304672241210938,-0.3274211883544922,0.08695220947265625,0.2095317840576172,0.04593753814697266,0.207890510559082,0.3125782012939453
0.453125000,-0.03500080108642578,0.4373435974121094,-0.04851531982421875,-0.2757806777954102,0.2459373474121094,0.6464071273803711,0.0943756103515625,0.2767181396484375,0.1050777435302734
0.457031250,-0.07390689849853516,0.5220308303833008,-0.1516399383544922,-0.2446870803833008,0.3816404342651367,0.1660938262939453,0.150390625,0.3165626525878906,0.3468751907348633
0.460937500,-0.05171871185302734,0.5486717224121094,-0.2017965316772461,-0.1751556396484375,0.4262495040893555,0.5241413116455078,0.09679698944091797,0.4985933303833008,0.3900775909423828
0.464843750,-0.07843780517578125,0.5179681777954102,-0.1692180633544922,-0.09359359741210938,0.3610935211181641,0.676875114440918,-0.03679656982421875,0.565546989440918,0.5649995803833008
0.468750000,0.01648426055908203,0.4164056777954102,-0.1285152435302734,-0.1086711883544922,0.5327339172363281,0.5042972564697266,-0.2820310592651367,0.6049213409423828,0.665156364440918
0.472656250,0.07726478576660156,0.3108587265014648,-0.007108688354492188,-0.07179641723632812,0.6655464172363281,0.7210941314697266,-0.3724212646484375,0.5739841461181641,0.5289840698242188
0.476562500,0.161015510559082,0.1731243133544922,0.08664131164550781,0.5796098709106445,0.8151559829711914,0.6452350616455078,-0.06499958038330078,0.586796760559082,0.7114057540893555
0.480468750,0.1771087646484375,0.05156230926513672,0.1299219131469727,1.44101619720459,0.7978124618530273,-0.02828121185302734,-0.1620311737060547,0.6251564025878906,0.7785940170288086
0.484375000,0.1447649002075195,0.126953125,0.2371883392333984,-0.3901557922363281,0.5910148620605469,0.6676568984985352,-0.2553901672363281,0.6578903198242188,0.3959369659423828
0.488281250,0.08187484741210938,0.04203128814697266,0.3028125762939453,0.3857812881469727,0.06624984741210938,0.7825784683227539,-0.1346874237060547,0.4387502670288086,0.3871097564697266
0.492187500,0.01671791076660156,-0.01851558685302734,0.3307037353515625,0.4256248474121094,0.127812385559082,-0.4990615844726562,-0.004296302795410156,0.2959375381469727,0.3080463409423828
0.496093750,-0.06695365905761719,-0.08914089202880859,0.4992189407348633,0.405156135559082,0.1557025909423828,-0.1540622711181641,0.03882789611816406,0.1296873092651367,0.06945323944091797
0.500000000,-0.1511726379394531,-0.2295312881469727,0.4756250381469727,0.3505468368530273,-0.08414077758789062,-0.6471872329711914,0.1018753051757812,-0.0865631103515625,0.08773422241210938
0.503906250,-0.1608600616455078,-0.2685937881469727,0.5294532775878906,0.3760156631469727,-0.04320335388183594,0.1184377670288086,0.01070308685302734,-0.3092966079711914,-0.1097660064697266
0.507812500,-0.16796875,-0.3074216842651367,0.6224222183227539,0.04976558685302734,-0.3953132629394531,-0.301640510559082,-0.005000114440917969,-0.1889848709106445,-0.7427339553833008
0.511718750,-0.1985940933227539,-0.2241411209106445,0.491328239440918,-0.02789020538330078,-0.4825782775878906,-0.1494522094726562,0.165156364440918,-0.3573436737060547,-0.4727344512939453
0.515625000,-0.1840629577636719,-0.186640739440918,0.4074220657348633,-0.1417970657348633,-0.657343864440918,-0.2287492752075195,0.3071098327636719,-0.7025785446166992,-0.3744535446166992
0.519531250,-0.1574220657348633,-0.09203147888183594,0.3524999618530273,-0.4181251525878906,-0.3529691696166992,0.04625034332275391,0.337031364440918,-0.7649221420288086,-0.4114065170288086
0.523437500,-0.1225004196166992,-0.0357818603515625,0.2027349472045898,-0.453984260559082,-0.5582818984985352,-0.2355461120605469,0.09531307220458984,-0.5390625,0.08289051055908203
0.527343750,-0.09898471832275391,0.02218723297119141,0.2063283920288086,-0.657109260559082,-0.5521879196166992,-0.4099998474121094,-0.08632755279541016,-0.3842191696166992,-0.1164064407348633
0.531250000,-0.05507850646972656,0.01851558685302734,0.1441411972045898,-0.5780467987060547,-0.4736719131469727,0.2465629577636719,-0.02367210388183594,-0.1934375762939453,-0.2664060592651367
0.535156250,-0.021484375,-0.001172065734863281,0.01992225646972656,-0.5737495422363281,-0.2904691696166992,-0.3335933685302734,-0.05968761444091797,-0.2113285064697266,-0.1164846420288086
0.539062500,0.006952285766601562,0.1006250381469727,0.03835964202880859,-0.5703125,-0.09343814849853516,-0.03390598297119141,-0.001953125,-0.1547660827636719,0.1282033920288086
0.542968750,0.05648422241210938,0.08273410797119141,-0.004921913146972656,-0.3921871185302734,-0.0924224853515625,-0.1221866607666016,-0.05453109741210938,-0.1521091461181641,0.3685932159423828
0.546875000,0.02328109741210938,0.1335153579711914,-0.05164051055908203,-0.4143743515014648,0.106328010559082,0.02132892608642578,0.1101560592651367,0.04046821594238281,0.05203151702880859
0.550781250,0.0228118896484375,0.1173439025878906,-0.07632732391357422,-0.3050775527954102,0.2521867752075195,0.5092973709106445,0.003516197204589844,0.188593864440918,0.2157812118530273
0.554687500,-0.0008602142333984375,0.1488275527954102,-0.04413986206054688,-0.005702972412109375,0.1982030868530273,0.7964849472045898,-0.03140640258789062,0.2746095657348633,0.4717187881469727
0.558593750,0.004296302795410156,0.033203125,-0.1242961883544922,0.2221097946166992,0.3034372329711914,0.4948444366455078,0.0003910064697265625,0.4196872711181641,0.6694526672363281
0.562500000,-0.05242252349853516,0.1110153198242188,-0.07015609741210938,0.5945310592651367,0.3206243515014648,0.6627349853515625,-0.1878118515014648,0.4777345657348633,0.423828125
0.566406250,-0.01000022888183594,0.046875,-0.1032810211181641,0.381718635559082,0.6104679107666016,0.5731258392333984,0.07109355926513672,0.3982028961181641,0.8517971038818359
0.570312500,-0.01382827758789062,0.04984378814697266,-0.009531021118164062,0.5861721038818359,0.3385152816772461,0.6444540023803711,0.09640598297119141,0.3859376907348633,0.995234489440918
0.574218750,-0.03429698944091797,-0.01523494720458984,-0.04718685150146484,0.5925006866455078,0.1988277435302734,0.9992189407348633,-0.2151556015014648,0.2346096038818359,0.6192970275878906
0.578125000,0.004452705383300781,-0.142578125,0.013671875,0.01273441314697266,0.211796760559082,0.3573446273803711,-0.1174221038818359,0.05960941314697266,0.3685159683227539
0.582031250,-0.001093864440917969,-0.120234489440918,0.1682815551757812,0.3541412353515625,-0.02632904052734375,0.2140626907348633,0.03750038146972656,-0.006328582763671875,0.4239063262939453
0.585937500,0.06687450408935547,-0.09335994720458984,0.2601566314697266,0.2697658538818359,-0.060546875,0.09640693664550781,0.1021099090576172,-0.1836719512939453,0.01078128814697266
0.589843750,0.05531215667724609,-0.1250782012939453,0.2611722946166992,0.153203010559082,-0.1565628051757812,-0.06726551055908203,0.1400785446166992,-0.2407035827636719,-0.1891403198242188
0.593750000,0.04867172241210938,-0.01156234741210938,0.2066411972045898,-0.008437156677246094,-0.2289066314697266,-0.3182811737060547,0.198359489440918,-0.2032032012939453,-0.1926565170288086
0.597656250,0.01984310150146484,0.01664066314697266,0.2613286972045898,-0.1802339553833008,-0.3273439407348633,-0.3849210739135742,0.2703123092651367,-0.1678905487060547,-0.3754692077636719
0.601562500,-0.00812530517578125,0.06812477111816406,0.1680469512939453,-0.2235937118530273,-0.2635164260864258,-0.1276559829711914,0.1307029724121094,-0.2091407775878906,-0.1417970657348633
